,tweet_id,tweet_text,choose_one_category,label_n
159,'591902731658395649',"plz help all nepal &amp; india people,kousar pasha  a/c-6511000100056038.pnb bank.joya u.p ifscpunb0651100 india http://t.co/mP8NS3pStP",donation_needs_or_offers_or_volunteering_services,2
160,'591902731696214017',RT @twhiddleston: Help keep children safe in #Nepal. @UNICEF_uk are doing all they can. Please text NEPAL from a UK phone to 70123 to donat‰Û_,donation_needs_or_offers_or_volunteering_services,2
161,'591902733222879232',"Caritas Nepal: Situation 3 days after quake ""pretty bad"" as death toll rises http://t.co/61ZuosV9bz",injured_or_dead_people,0
162,'591902733583552513',"RT @ggiittiikkaa: 2nd IAF aircraft takes off from Hindon, India to Kathmandu, Nepal. Relief material &amp; more NDRF personnel on the way! http‰Û_",donation_needs_or_offers_or_volunteering_services,2
163,'591902733730480128',RT @MEAIndia: Friends in need. India assisted in evacn from Nepal of 170 nationals from 15 countries via commercial &amp; IAF aircraft http://t‰Û_,donation_needs_or_offers_or_volunteering_services,2
164,'591902733793239040',"Nepal quake survivors struggle with shortages as death toll tops 4,200. http://t.co/1Ygvgq8Td9 bo pledges $$Ms in aid-yet BILLIONS for Iran.",injured_or_dead_people,0
165,'591902733856165888',wowaa Photos: Over 1500 killed in massive earthquake in Nepal today http://t.co/c6apOCxX5y,injured_or_dead_people,0
166,'591902733877248000',"RT @nlopezthismon: Reporters, if you need stories from the ground from Nepal feel free to reach out. #NepalEarthquake #Nepal #NepalQuake",other_useful_information,2
167,'591902734023987200',RT @Thekkapoor: T946- @InfoMumbai To search someone missing in #Kathmandu after #NepalEarthquake text his/her name to +919773300000 @SrBach‰Û_,missing_trapped_or_found_people,0
168,'591902734112018433',"RT @DDerrickeWINS: Candlelight Vigil for Nepal in Jackson Heights, Queens. Hear from the many mourners on #1010WINS http://t.co/tbvc7dqFCJ",sympathy_and_emotional_support,3
169,'591902734300815360',RT @FOX40: How You Can Help Victims of the NepalåÊEarthquake http://t.co/GFCXAEiudS,donation_needs_or_offers_or_volunteering_services,2
170,'591902734342758400',"RT @I_N_F_O_W_A_R_S: 4_26_15  NEPAL‰ÛªS HOSPITALS SWAMPED AS QUAKE TOLL PASSES 2,400 THOUSANDS INJURED  #Reuters  http://t.co/EHi7ZPLcYR http‰Û_",injured_or_dead_people,0
171,'591902735114444800',"Jannat Director Kunal Deshmukh 'Safe' in Quake-Hit Nepal: ""Just talked to Kunal &amp; Sonali. They r both sitting ... http://t.co/s5du37TWXt",missing_trapped_or_found_people,0
172,'591902735420657665',#Apple #Nepal #Sadhu #Photo: @hacerfotos Info help: http://t.co/9GMFuPQwIz http://t.co/wgmgz5SGhd,not_related_or_irrelevant,3
173,'591902735697465345',BBC News - Sentinel satellite reveals Nepal quake movement http://t.co/nHaxKH0C3S,other_useful_information,2
174,'591902736007856129',Dozens of Britons untraced in Nepal http://t.co/hpq6Mm8AaL,missing_trapped_or_found_people,0
175,'591902736037355520',"RT @RidlrDel: Donate For Nepal and India: SEED,an NGO, providing humanitarian assistance to Earthquake victims. More@ -:http://t.co/8L0zwuB‰Û_",donation_needs_or_offers_or_volunteering_services,2
176,'591902736242741248',@FoxNews is there anyway you can post his pic so someone may find him in Nepal im his daughter living in MD,missing_trapped_or_found_people,0
177,'591902736326656001',RT @cnnbrk: Images are coming to CNN of the devastating #NepalQuake that has killed hundreds. http://t.co/2JZV9UlsOk http://t.co/K6MglanIlp,injured_or_dead_people,0
178,'591902736381124609',"RT @AnupKaphle: Nepal folks, I'm looking for a stringer to work with our correspondent. Phones not working, please email me at anup.kaphle(‰Û_",other_useful_information,2
179,'591902736418885632',RT @tortilllaa: Praying for those in Nepal &amp; Baltimore ‡__F‡__F,sympathy_and_emotional_support,3
180,'591902736536469505',"RT @NorthmenPK: #Nepalquake #Nepal Avalanche on everest south side, climbers went missing. http://t.co/pbHrAiFdvq",missing_trapped_or_found_people,0
181,'591902737140318208',#¾ÜÝŒ_É #Œà¼Š__‹ã_È #‹âÈ‹Ä¥‹ÄÂ #‹ÄÁ‹ÄÇŒÜ Want to work positively with India to help Nepal: China - Zee News  http://t.co/qBZVgpMxhr,donation_needs_or_offers_or_volunteering_services,2
182,'591902737182236672',Facebook came through w/ this...was worried about a friend in #NepalEarthquake and this popped up on my feed. http://t.co/S82vPUhvBA,missing_trapped_or_found_people,0
183,'591902737362767872',My heart goes to #kathmandu in the coming times. Donate to American Nepal Medical Foundation with @possiblehealth https://t.co/vTs4Kc5lwo,sympathy_and_emotional_support,3
184,'591902737601851393',"RT @ggiittiikkaa: What do you call those who rejoice over opportunity to convert in Nepal, rather than providing relief? #SoulVultures! htt‰Û_",not_related_or_irrelevant,3
185,'591902737622786049',RT @carolynsave: Firsthand account from aid worker with @SavetheChildren in #Nepal http://t.co/t5lw3yvS2G http://t.co/uIhJ9Ab66M,donation_needs_or_offers_or_volunteering_services,2
186,'591902737731747840',RT @MikaSingh: Earthquake in Nepal. Golden Temple to send 1 lac and Delhi Gurdwaras to send 25 k meals daily. I'm proud to be Sikh.,donation_needs_or_offers_or_volunteering_services,2
187,'591902738134339586',Clearly reflects how much hatred this guy has for #NaMo Such people tarnish nation's image #Earthquake #ThankYouPM https://t.co/rD3Eyt9TOj,not_related_or_irrelevant,3
188,'591902738163703808',‰ÛÏ@UN: Ban Ki-moonthanks #NepalQuake 1st responders http://t.co/WuCrrRA4W5‰Ûpraying for relief workers as well as for all affected.#hardships,sympathy_and_emotional_support,3
189,'591902738583199745',RT @insan_divya: At Least 150 Indians Reach Raxaul in Bihar From Earthquake-Hit Nepal: #MSGHelpEarthquakeVictims,other_useful_information,2
190,'591902738860154880',#Fox 'Nightmare waiting to happen': Experts gathered in Nepal a week ago to ready for earthquake: Nepal's deva... http://t.co/LP9aSDVbRc,other_useful_information,2
191,'591902738952388609',Nepal Mission Departs: ‰Û÷This is What The IDF Stands For‰Ûª - @IsraelVideos http://t.co/WG5KCU38VD,other_useful_information,2
192,'591902739002560512',"RT @AnupKaphle: #Nepal's prime minister addressed the country for 1st time since earthquake on Saturday. No concrete plans, lots of referen‰Û_",other_useful_information,2
193,'591902739011149825',"RT @MSF_USA: MSF sending 8 teams to assist victims of the #Nepal #earthquake, including highly skilled emergency surgical teams http://t.co‰Û_",donation_needs_or_offers_or_volunteering_services,2
194,'591902739023548416',RT @scooterbraun: My prayers go out to Dan's family and all those that lost someone today in Nepal. @danfredinburg you will be missed by ma‰Û_,sympathy_and_emotional_support,3
195,'591902739203891200',Its an hour of agrarian crisis in India. Still sending optimum relief to Nepal. #PowerfulPM @narendramodi #NAMO #NepalEarthquake #JaiHind,donation_needs_or_offers_or_volunteering_services,2
196,'591902739589824512',RT @unicefphils: #NepalEarthquake Help save lives of children affected by the #NepalQuake. DONATE NOW: https://t.co/8JQ8GjLvRb http://t.co/‰Û_,donation_needs_or_offers_or_volunteering_services,2
197,'591902739665399808',"RT @WFP: In the aftermath of the #NepalQuake, people camp in any space they find. Help #WFP respond: http://t.co/mwZcsqGTAf http://t.co/lxM‰Û_",other_useful_information,2
198,'591902740067954688',"RT @OutOfLeftField_: Nepal $$$ UK..go to Oxfam, Christian Aid, Plan International UK and the British Red Cross Canada..Rose Canada US..Inte‰Û_",donation_needs_or_offers_or_volunteering_services,2
199,'591902740369911808',"If you want to help out, we vouch for the @mountainfund's good work in Nepal. Local, most $ goes to Nepalis: https://t.co/DhPYyKZNHl",donation_needs_or_offers_or_volunteering_services,2
200,'591902740575453184',http://t.co/500zARVQHv The Latest on Nepal Quake: Aid Worker in Epicenter District - New York Times #QuakeNewsApp,donation_needs_or_offers_or_volunteering_services,2
201,'591902740604923904',"RT @AnkurPoudel: Just heard about fire in Devchuli, Nwalaparasi. Suspect of volcano.. Furter clarification will be made soon. Source: kalik‰Û_",other_useful_information,2
202,'591902740621602816',RT @WSJIndia: The Nepal earthquake is thought to be worst since 1934. This is what happened then. http://t.co/ruUgAgBY15 http://t.co/XTwJYU‰Û_,other_useful_information,2
203,'591902740688674816',RT @WorldVisionAus: UN says the #NepalEarthquake has affected 8mill people. @TimCostello is in #Kathmandu: http://t.co/Ah4yojyx5L (via @new‰Û_,other_useful_information,2
204,'591902740776755201',"As a mark of solidarity to our guests and colleagues at Hyatt Regency Kathmandu and the Kingdom of Nepal, we hold... http://t.co/k3eqwAwY7J",other_useful_information,2
205,'591902741041000448',"RT @SurgeForWater: Our hearts are with Nepal as we mourn their loss. Surge doesn't have a direct way to help right now. However,... http://‰Û_",sympathy_and_emotional_support,3
206,'591902741133402112',I can't even imagine the devastation that comes from being a victim of a natural disaster. #PrayForNepal &gt; thugs causing violence,sympathy_and_emotional_support,3
207,'591902741301174272',"Earthquake Kills 3 in Bengal, Chief Minister Mamata Banerjee Phones PM Modi: A massive earthquake in Nepal, felt in most parts of Ind...",injured_or_dead_people,0
208,'591902741473005568',RT @AmeriCaresNews: The heart of our work is helping people in crisis @americaresprez tells @NBCConnecticut http://t.co/3SEG3JYxlj #NepalQu‰Û_,donation_needs_or_offers_or_volunteering_services,2
209,'591902741611450369','Nightmare Waiting to Happen': Quake Experts Gathered in Nepal a Week Ago http://t.co/tKuHcTt2zV,other_useful_information,2
210,'591902741838045184',RT @hohocho: These images makes me heartbreaking. Some Kathmandu sites were destroyed because of earthquake. #PrayGorNepal http://t.co/5guZ‰Û_,infrastructure_and_utilities_damage,1
211,'591902741913477120',Thoughts and prayers for those affected #NepalEarthquake ‡__F,sympathy_and_emotional_support,3
212,'591902741951188992',RT @madversity: I think Pakistan- Nepal relations have reached a rare moment and Islamabad  is not about to say 'well done' to the army. Pl‰Û_,not_related_or_irrelevant,3
213,'591902742135738368',"Condolanses to Nepal people, and the families of mountaineers who lost their lives at EBC............. http://t.co/iXYUK7qeQ8",sympathy_and_emotional_support,3
214,'591902742672736256',"Nepal seeks help, death toll seen rising after devastating quake: KATHMANDU (Reuters) - Nepal urged countries ... http://t.co/tYvNbAHEhF",injured_or_dead_people,0
215,'591902742949535745',"RT @kashishds: Historic #earthquake in #Nepal; much lost, many to mourn, as much to rebuild.Hopefully worst is over.Stay alert, safe http:/‰Û_",sympathy_and_emotional_support,3
216,'591902743180091392',"RT @waitbutwhy: The death toll from the scary Nepal quake has reached 2,500. But thats 0.8% of the Haiti toll: http://t.co/kFMq2kjtwi http:‰Û_",injured_or_dead_people,0
217,'591902743431815168',"RT @narendramodi: If we want to thank anyone, it should be the 125 crore people of India who have made Nepal's pain their own &amp; extended al‰Û_",donation_needs_or_offers_or_volunteering_services,2
218,'591902743540862976',Earthquake levels Nepal‰Ûªs beautiful historic buildings http://t.co/9cIROg8iQK #Occupy #OWS #occupywallstreet #OccupyHQ #GrassRoots #USA #‰Û_,infrastructure_and_utilities_damage,1
219,'591902743759101953',@Dev_Fadnavis Is govt planning to send relief materials to Nepal?Appeal to all Mumbai citizens to come forward for helping Nepal #earthquake,donation_needs_or_offers_or_volunteering_services,2
220,'591902743784247296',Praying for the people of Nepal ‡__F‡_ÀC hoping they find their loved ones who are missing ‡_Á4,sympathy_and_emotional_support,3
221,'591902743792517120',Is there any difference between @INCIndia &amp; #Terroristan?? https://t.co/uH6NWBnIio,not_related_or_irrelevant,3
222,'591902743884791808',"RT @cnnbrk: People desperate for food, medicine, shelter from #Nepalearthquake. At least 1,900 people are dead. http://t.co/hCyjO7YyS7",injured_or_dead_people,0
223,'591902744656662529',RT @BJPLucknowBJP: Boundary Wall of Kathmandu Airport damaged in #NepalEarthquake http://t.co/eOrSPuKmU9,infrastructure_and_utilities_damage,1
224,'591902744740376576',"For those of you unaware... An earthquake in Nepal just killed 4,000 people.",injured_or_dead_people,0
225,'591902745474506754',RT @CNNMoney: #NepalQuakeRelief donations so far: - 7 countries = $25M - nonprofits = $2.5M More:  http://t.co/qvmbU8R2wX http://t.co/Pyc1V‰Û_,donation_needs_or_offers_or_volunteering_services,2
226,'591902745478598656',I hope those affected in Nepal all alright!!! My strength is in you #NepalEarthquake,sympathy_and_emotional_support,3
227,'591902745533124608',Photoset: LAMBDA LEGAL - MAKING THE CASE FOR EQUALITY // DONATE TO HELP NEPAL http://t.co/RBYVo92rvD,donation_needs_or_offers_or_volunteering_services,2
228,'591902746078384129',"@swiiftwisdom complain about how there is no coverage on what's happening in Nepal, I'm gonna be pissed. http://t.co/p1OgB9ejn8",other_useful_information,2
229,'591902746283876352',RT @WhirlingDervesh: Let us all pray that Mother Nature spares lives and does not cause further destruction in Nepal.,sympathy_and_emotional_support,3
230,'591902746409701376',RT @euronews: Watch: Man is pulled from Nepal earthquake rubble after 80-hour ordeal http://t.co/YhmqNYXBZj,missing_trapped_or_found_people,0
231,'591902746623672320',"RT @zankrut: We are with you Nepal, #ThankYouPM &amp; Team, Army, RSS and all selfless volunteers. Wonderful toon @satishacharya. http://t.co/U‰Û_",sympathy_and_emotional_support,3
232,'591902746753765376',"RT @timesofindia: Just in: Fresh tremor of magnitude 5.1 felt in Nepal and India, people rush out of their homes.",other_useful_information,2
233,'591902746913079297',RT @soniadutta1902: Don't forget you can #Donate here to #NepalQuakeRelief It's really EASY! https://t.co/6gQabUK7HX,donation_needs_or_offers_or_volunteering_services,2
234,'591902747039035392',"RT @TheAtlanticFOTO: Nepal After the Earthquake - 27 photos, immediate aftermath of the devastating 7.8 quake: http://t.co/pbM9UKxppw http:‰Û_",infrastructure_and_utilities_damage,1
235,'591902747143905280',RT @UN: One way to help: @WFP appeals for funds to help survivors of the #NepalQuake. To donate: http://t.co/Lr56mwklKh http://t.co/h2Lm4gO‰Û_,donation_needs_or_offers_or_volunteering_services,2
236,'591902747198300160',RT @CNNMoney: A major earthquake was the last thing Nepal needed. Initial damage estimate: $5B http://t.co/gBOZ1GcVOi,other_useful_information,2
237,'591902747303129088',"RT @timesofindia: 22 climbers dead, 217 missing in quake-triggered avalanche on Mt Everest.   Follow live: http://t.co/Evw1AsIdqN http://t.‰Û_",injured_or_dead_people,0
